starttime	seconds	ctime	dtime	ttime	wait
Wed Aug 14 16:32:41 2019	1565793161	0	1393	1393	703
Wed Aug 14 16:33:36 2019	1565793216	0	1394	1394	746
Wed Aug 14 16:33:34 2019	1565793214	0	1395	1395	724
Wed Aug 14 16:32:48 2019	1565793168	0	1395	1395	729
Wed Aug 14 16:33:07 2019	1565793187	0	1396	1396	728
Wed Aug 14 16:32:56 2019	1565793176	0	1396	1396	702
Wed Aug 14 16:31:46 2019	1565793106	0	1396	1396	719
Wed Aug 14 16:32:13 2019	1565793133	0	1397	1397	725
Wed Aug 14 16:31:40 2019	1565793100	0	1397	1397	722
Wed Aug 14 16:32:14 2019	1565793134	0	1397	1397	715
Wed Aug 14 16:32:00 2019	1565793120	0	1398	1398	754
Wed Aug 14 16:32:19 2019	1565793139	0	1399	1399	713
Wed Aug 14 16:32:08 2019	1565793128	0	1399	1399	686
Wed Aug 14 16:33:14 2019	1565793194	0	1399	1399	730
Wed Aug 14 16:32:35 2019	1565793155	0	1399	1399	697
Wed Aug 14 16:33:30 2019	1565793210	0	1399	1399	732
Wed Aug 14 16:32:09 2019	1565793129	0	1399	1399	708
Wed Aug 14 16:33:07 2019	1565793187	0	1399	1399	720
Wed Aug 14 16:31:42 2019	1565793102	0	1399	1399	699
Wed Aug 14 16:33:04 2019	1565793184	0	1400	1400	700
Wed Aug 14 16:32:27 2019	1565793147	0	1400	1400	705
Wed Aug 14 16:31:52 2019	1565793112	0	1400	1400	681
Wed Aug 14 16:31:50 2019	1565793110	0	1400	1400	712
Wed Aug 14 16:33:13 2019	1565793193	0	1401	1401	711
Wed Aug 14 16:32:43 2019	1565793163	0	1401	1401	731
Wed Aug 14 16:32:45 2019	1565793165	0	1401	1401	739
Wed Aug 14 16:33:06 2019	1565793186	0	1401	1401	707
Wed Aug 14 16:33:25 2019	1565793205	0	1402	1402	703
Wed Aug 14 16:32:10 2019	1565793130	0	1402	1402	721
Wed Aug 14 16:32:46 2019	1565793166	0	1402	1402	682
Wed Aug 14 16:32:36 2019	1565793156	0	1402	1403	755
Wed Aug 14 16:33:30 2019	1565793210	0	1403	1403	712
Wed Aug 14 16:32:35 2019	1565793155	0	1403	1403	733
Wed Aug 14 16:33:09 2019	1565793189	0	1403	1403	745
Wed Aug 14 16:31:52 2019	1565793112	0	1403	1403	702
Wed Aug 14 16:32:49 2019	1565793169	0	1403	1403	692
Wed Aug 14 16:32:11 2019	1565793131	0	1404	1404	739
Wed Aug 14 16:31:54 2019	1565793114	0	1404	1404	726
Wed Aug 14 16:33:35 2019	1565793215	0	1405	1405	713
Wed Aug 14 16:33:02 2019	1565793182	0	1405	1405	704
Wed Aug 14 16:32:57 2019	1565793177	0	1405	1405	690
Wed Aug 14 16:32:34 2019	1565793154	0	1405	1405	709
Wed Aug 14 16:32:26 2019	1565793146	0	1405	1405	710
Wed Aug 14 16:33:24 2019	1565793204	0	1406	1406	702
Wed Aug 14 16:31:58 2019	1565793118	0	1406	1406	690
Wed Aug 14 16:33:24 2019	1565793204	0	1407	1407	707
Wed Aug 14 16:33:24 2019	1565793204	0	1407	1407	728
Wed Aug 14 16:32:07 2019	1565793127	0	1407	1407	712
Wed Aug 14 16:32:43 2019	1565793163	0	1407	1407	735
Wed Aug 14 16:33:12 2019	1565793192	0	1407	1407	717
Wed Aug 14 16:32:30 2019	1565793150	0	1407	1407	724
Wed Aug 14 16:33:04 2019	1565793184	0	1407	1407	717
Wed Aug 14 16:32:35 2019	1565793155	0	1407	1407	751
Wed Aug 14 16:32:27 2019	1565793147	0	1407	1408	730
Wed Aug 14 16:32:39 2019	1565793159	0	1408	1408	726
Wed Aug 14 16:33:31 2019	1565793211	0	1408	1408	704
Wed Aug 14 16:32:42 2019	1565793162	0	1408	1408	701
Wed Aug 14 16:31:30 2019	1565793090	0	1408	1408	769
Wed Aug 14 16:32:02 2019	1565793122	0	1408	1408	689
Wed Aug 14 16:32:32 2019	1565793152	0	1408	1408	668
Wed Aug 14 16:32:40 2019	1565793160	0	1408	1408	737
Wed Aug 14 16:32:02 2019	1565793122	0	1408	1408	702
Wed Aug 14 16:32:31 2019	1565793151	0	1408	1409	702
Wed Aug 14 16:33:10 2019	1565793190	0	1409	1409	723
Wed Aug 14 16:33:27 2019	1565793207	0	1409	1409	684
Wed Aug 14 16:31:50 2019	1565793110	0	1409	1409	678
Wed Aug 14 16:31:43 2019	1565793103	0	1409	1409	693
Wed Aug 14 16:31:49 2019	1565793109	0	1410	1410	763
Wed Aug 14 16:32:54 2019	1565793174	0	1410	1410	734
Wed Aug 14 16:33:01 2019	1565793181	0	1410	1410	739
Wed Aug 14 16:31:34 2019	1565793094	0	1410	1410	738
Wed Aug 14 16:33:22 2019	1565793202	0	1410	1410	753
Wed Aug 14 16:32:46 2019	1565793166	0	1410	1410	707
Wed Aug 14 16:32:31 2019	1565793151	0	1410	1410	713
Wed Aug 14 16:32:21 2019	1565793141	0	1410	1411	703
Wed Aug 14 16:32:50 2019	1565793170	0	1411	1411	719
Wed Aug 14 16:32:19 2019	1565793139	0	1412	1412	704
Wed Aug 14 16:33:33 2019	1565793213	0	1412	1412	693
Wed Aug 14 16:32:08 2019	1565793128	0	1412	1412	733
Wed Aug 14 16:33:35 2019	1565793215	0	1412	1412	695
Wed Aug 14 16:31:34 2019	1565793094	0	1412	1412	735
Wed Aug 14 16:32:52 2019	1565793172	0	1412	1412	731
Wed Aug 14 16:33:22 2019	1565793202	0	1412	1412	734
Wed Aug 14 16:32:26 2019	1565793146	0	1412	1412	730
Wed Aug 14 16:32:57 2019	1565793177	0	1412	1412	713
Wed Aug 14 16:33:33 2019	1565793213	0	1413	1413	717
Wed Aug 14 16:31:45 2019	1565793105	0	1413	1413	715
Wed Aug 14 16:32:02 2019	1565793122	0	1413	1413	698
Wed Aug 14 16:31:34 2019	1565793094	0	1413	1413	725
Wed Aug 14 16:33:09 2019	1565793189	0	1413	1413	712
Wed Aug 14 16:32:36 2019	1565793156	0	1413	1413	690
Wed Aug 14 16:33:02 2019	1565793182	0	1413	1414	709
Wed Aug 14 16:31:41 2019	1565793101	0	1414	1414	710
Wed Aug 14 16:32:14 2019	1565793134	0	1414	1414	711
Wed Aug 14 16:32:21 2019	1565793141	0	1415	1415	706
Wed Aug 14 16:33:03 2019	1565793183	0	1415	1415	756
Wed Aug 14 16:31:55 2019	1565793115	0	1415	1415	734
Wed Aug 14 16:33:22 2019	1565793202	0	1415	1415	748
Wed Aug 14 16:31:55 2019	1565793115	0	1415	1415	755
Wed Aug 14 16:33:23 2019	1565793203	0	1415	1415	738
Wed Aug 14 16:32:03 2019	1565793123	0	1415	1415	713
Wed Aug 14 16:32:07 2019	1565793127	0	1415	1415	729
Wed Aug 14 16:33:01 2019	1565793181	0	1415	1416	700
Wed Aug 14 16:32:28 2019	1565793148	0	1416	1416	689
Wed Aug 14 16:32:46 2019	1565793166	0	1416	1416	733
Wed Aug 14 16:32:42 2019	1565793162	0	1417	1417	723
Wed Aug 14 16:32:07 2019	1565793127	0	1417	1417	711
Wed Aug 14 16:32:07 2019	1565793127	0	1417	1417	735
Wed Aug 14 16:32:52 2019	1565793172	0	1417	1417	725
