starttime	seconds	ctime	dtime	ttime	wait
Wed Aug 14 16:15:24 2019	1565792124	0	627	627	16
Wed Aug 14 16:15:38 2019	1565792138	0	627	627	30
Wed Aug 14 16:15:15 2019	1565792115	0	627	627	20
Wed Aug 14 16:15:35 2019	1565792135	0	627	627	46
Wed Aug 14 16:15:57 2019	1565792157	0	629	629	11
Wed Aug 14 16:15:45 2019	1565792145	0	629	629	30
Wed Aug 14 16:15:23 2019	1565792123	0	629	629	35
Wed Aug 14 16:15:35 2019	1565792135	0	629	629	44
Wed Aug 14 16:15:28 2019	1565792128	0	630	630	41
Wed Aug 14 16:15:23 2019	1565792123	0	630	630	39
Wed Aug 14 16:15:25 2019	1565792125	0	630	630	47
Wed Aug 14 16:15:58 2019	1565792158	0	631	631	55
Wed Aug 14 16:15:13 2019	1565792113	0	632	632	22
Wed Aug 14 16:15:15 2019	1565792115	0	632	632	36
Wed Aug 14 16:15:21 2019	1565792121	0	632	632	21
Wed Aug 14 16:15:29 2019	1565792129	0	632	632	14
Wed Aug 14 16:15:16 2019	1565792116	0	632	632	8
Wed Aug 14 16:15:22 2019	1565792122	0	632	632	30
Wed Aug 14 16:15:49 2019	1565792149	0	632	633	30
Wed Aug 14 16:15:14 2019	1565792114	0	633	633	18
Wed Aug 14 16:15:49 2019	1565792149	0	633	633	34
Wed Aug 14 16:15:21 2019	1565792121	0	633	633	11
Wed Aug 14 16:15:22 2019	1565792122	0	633	633	32
Wed Aug 14 16:15:50 2019	1565792150	0	633	633	27
Wed Aug 14 16:15:39 2019	1565792139	0	633	634	16
Wed Aug 14 16:15:24 2019	1565792124	0	634	634	36
Wed Aug 14 16:15:36 2019	1565792136	0	634	634	41
Wed Aug 14 16:15:37 2019	1565792137	0	635	635	12
Wed Aug 14 16:15:34 2019	1565792134	0	636	636	24
Wed Aug 14 16:15:19 2019	1565792119	0	636	636	46
Wed Aug 14 16:17:13 2019	1565792233	0	636	636	32
Wed Aug 14 16:17:13 2019	1565792233	0	637	637	10
Wed Aug 14 16:15:19 2019	1565792119	0	637	637	18
Wed Aug 14 16:15:59 2019	1565792159	0	637	637	45
Wed Aug 14 16:15:12 2019	1565792112	0	638	638	15
Wed Aug 14 16:15:46 2019	1565792146	0	638	638	37
Wed Aug 14 16:15:51 2019	1565792151	0	638	638	23
Wed Aug 14 16:15:41 2019	1565792141	0	638	638	15
Wed Aug 14 16:15:37 2019	1565792137	0	638	638	43
Wed Aug 14 16:15:40 2019	1565792140	0	639	639	58
Wed Aug 14 16:15:12 2019	1565792112	0	639	639	40
Wed Aug 14 16:15:57 2019	1565792157	0	639	639	23
Wed Aug 14 16:16:01 2019	1565792161	0	640	640	10
Wed Aug 14 16:15:50 2019	1565792150	0	640	640	34
Wed Aug 14 16:17:13 2019	1565792233	0	640	640	32
Wed Aug 14 16:15:50 2019	1565792150	0	640	640	39
Wed Aug 14 16:15:33 2019	1565792133	0	640	640	51
Wed Aug 14 16:15:17 2019	1565792117	0	641	641	10
Wed Aug 14 16:15:19 2019	1565792119	0	641	641	14
Wed Aug 14 16:15:22 2019	1565792122	0	642	642	24
Wed Aug 14 16:15:30 2019	1565792130	0	643	643	30
Wed Aug 14 16:15:50 2019	1565792150	0	643	643	37
Wed Aug 14 16:15:47 2019	1565792147	0	644	644	34
Wed Aug 14 16:15:58 2019	1565792158	0	644	644	27
Wed Aug 14 16:15:24 2019	1565792124	0	644	644	40
Wed Aug 14 16:15:38 2019	1565792138	0	644	644	11
Wed Aug 14 16:15:58 2019	1565792158	0	644	644	49
Wed Aug 14 16:15:40 2019	1565792140	0	645	645	47
Wed Aug 14 16:15:41 2019	1565792141	0	645	645	28
Wed Aug 14 16:15:57 2019	1565792157	0	645	645	22
Wed Aug 14 16:15:33 2019	1565792133	0	645	645	47
Wed Aug 14 16:15:15 2019	1565792115	0	645	645	44
Wed Aug 14 16:15:27 2019	1565792127	0	645	645	9
Wed Aug 14 16:15:25 2019	1565792125	0	646	646	30
Wed Aug 14 16:15:15 2019	1565792115	0	646	646	22
Wed Aug 14 16:15:34 2019	1565792134	0	646	646	28
Wed Aug 14 16:15:48 2019	1565792148	0	647	647	52
Wed Aug 14 16:15:35 2019	1565792135	0	647	647	34
Wed Aug 14 16:15:27 2019	1565792127	0	647	647	15
Wed Aug 14 16:15:26 2019	1565792126	0	647	647	25
Wed Aug 14 16:15:17 2019	1565792117	0	648	648	22
Wed Aug 14 16:15:38 2019	1565792138	0	648	648	41
Wed Aug 14 16:15:40 2019	1565792140	0	648	648	31
Wed Aug 14 16:15:37 2019	1565792137	0	648	648	55
Wed Aug 14 16:15:30 2019	1565792130	0	648	648	30
Wed Aug 14 16:15:19 2019	1565792119	0	648	648	18
Wed Aug 14 16:15:40 2019	1565792140	0	648	648	26
Wed Aug 14 16:15:28 2019	1565792128	0	648	649	32
Wed Aug 14 16:15:13 2019	1565792113	0	649	649	17
Wed Aug 14 16:15:46 2019	1565792146	0	649	649	7
Wed Aug 14 16:15:47 2019	1565792147	0	649	649	36
Wed Aug 14 16:15:19 2019	1565792119	0	649	649	16
Wed Aug 14 16:15:37 2019	1565792137	0	649	649	17
Wed Aug 14 16:15:23 2019	1565792123	0	649	649	23
Wed Aug 14 16:15:45 2019	1565792145	0	650	650	27
Wed Aug 14 16:15:13 2019	1565792113	0	650	650	12
Wed Aug 14 16:15:47 2019	1565792147	0	650	650	44
Wed Aug 14 16:15:51 2019	1565792151	0	650	650	48
Wed Aug 14 16:15:46 2019	1565792146	0	650	650	18
Wed Aug 14 16:15:39 2019	1565792139	0	651	651	26
Wed Aug 14 16:15:31 2019	1565792131	0	651	651	11
Wed Aug 14 16:16:19 2019	1565792179	0	652	652	32
Wed Aug 14 16:15:39 2019	1565792139	0	652	652	21
Wed Aug 14 16:15:51 2019	1565792151	0	653	653	26
Wed Aug 14 16:15:22 2019	1565792122	0	653	653	31
Wed Aug 14 16:15:41 2019	1565792141	0	654	654	36
Wed Aug 14 16:16:19 2019	1565792179	0	654	654	11
Wed Aug 14 16:15:21 2019	1565792121	0	654	654	31
Wed Aug 14 16:15:39 2019	1565792139	0	654	654	29
Wed Aug 14 16:15:29 2019	1565792129	0	654	654	16
Wed Aug 14 16:15:16 2019	1565792116	0	654	654	6
Wed Aug 14 16:15:23 2019	1565792123	0	654	654	40
Wed Aug 14 16:16:19 2019	1565792179	0	654	654	5
Wed Aug 14 16:15:22 2019	1565792122	0	655	655	46
Wed Aug 14 16:15:26 2019	1565792126	0	655	655	23
Wed Aug 14 16:15:28 2019	1565792128	0	655	655	39
Wed Aug 14 16:15:16 2019	1565792116	0	656	656	11
Wed Aug 14 16:15:22 2019	1565792122	0	656	656	39
Wed Aug 14 16:16:32 2019	1565792192	0	657	657	23
Wed Aug 14 16:15:39 2019	1565792139	0	657	657	37
Wed Aug 14 16:15:25 2019	1565792125	0	657	657	25
Wed Aug 14 16:15:13 2019	1565792113	0	657	657	28
Wed Aug 14 16:15:49 2019	1565792149	0	657	657	34
Wed Aug 14 16:15:31 2019	1565792131	0	658	658	18
Wed Aug 14 16:15:50 2019	1565792150	0	658	658	21
Wed Aug 14 16:15:25 2019	1565792125	0	658	658	44
Wed Aug 14 16:15:36 2019	1565792136	0	659	659	13
Wed Aug 14 16:15:56 2019	1565792156	0	659	659	38
Wed Aug 14 16:15:28 2019	1565792128	0	659	659	16
Wed Aug 14 16:15:38 2019	1565792138	0	659	659	48
Wed Aug 14 16:15:20 2019	1565792120	0	659	659	49
Wed Aug 14 16:15:30 2019	1565792130	0	659	659	11
Wed Aug 14 16:15:41 2019	1565792141	0	659	659	51
Wed Aug 14 16:15:15 2019	1565792115	0	660	660	19
Wed Aug 14 16:15:14 2019	1565792114	0	660	660	35
Wed Aug 14 16:16:32 2019	1565792192	0	661	661	41
Wed Aug 14 16:15:24 2019	1565792124	0	661	661	35
Wed Aug 14 16:15:26 2019	1565792126	0	661	661	36
Wed Aug 14 16:15:32 2019	1565792132	0	661	661	37
Wed Aug 14 16:17:50 2019	1565792270	0	661	661	8
Wed Aug 14 16:16:01 2019	1565792161	0	661	661	29
Wed Aug 14 16:16:00 2019	1565792160	0	661	661	46
Wed Aug 14 16:18:10 2019	1565792290	0	661	661	55
Wed Aug 14 16:15:20 2019	1565792120	0	662	662	17
Wed Aug 14 16:15:57 2019	1565792157	0	662	662	26
Wed Aug 14 16:15:25 2019	1565792125	0	662	662	30
Wed Aug 14 16:15:34 2019	1565792134	0	662	662	39
Wed Aug 14 16:15:47 2019	1565792147	0	662	662	25
Wed Aug 14 16:15:56 2019	1565792156	0	662	662	30
Wed Aug 14 16:15:17 2019	1565792117	0	663	663	16
Wed Aug 14 16:15:30 2019	1565792130	0	664	664	33
Wed Aug 14 16:15:13 2019	1565792113	0	664	664	41
Wed Aug 14 16:15:59 2019	1565792159	0	664	664	28
Wed Aug 14 16:15:32 2019	1565792132	0	664	664	53
Wed Aug 14 16:15:57 2019	1565792157	0	664	664	41
Wed Aug 14 16:15:40 2019	1565792140	0	664	664	25
Wed Aug 14 16:15:57 2019	1565792157	0	664	664	41
Wed Aug 14 16:15:37 2019	1565792137	0	664	664	29
Wed Aug 14 16:15:50 2019	1565792150	0	665	665	33
Wed Aug 14 16:15:30 2019	1565792130	0	665	665	26
Wed Aug 14 16:15:26 2019	1565792126	0	665	665	28
Wed Aug 14 16:15:33 2019	1565792133	0	666	666	15
Wed Aug 14 16:15:47 2019	1565792147	0	666	666	36
Wed Aug 14 16:16:00 2019	1565792160	0	666	666	41
Wed Aug 14 16:15:11 2019	1565792111	0	666	666	25
Wed Aug 14 16:16:16 2019	1565792176	0	667	667	21
Wed Aug 14 16:17:30 2019	1565792250	0	667	667	14
Wed Aug 14 16:15:14 2019	1565792114	0	667	667	16
Wed Aug 14 16:15:13 2019	1565792113	0	667	667	21
Wed Aug 14 16:15:51 2019	1565792151	0	667	667	45
Wed Aug 14 16:15:49 2019	1565792149	0	667	667	67
Wed Aug 14 16:16:00 2019	1565792160	0	668	668	32
Wed Aug 14 16:16:00 2019	1565792160	0	668	668	33
Wed Aug 14 16:15:30 2019	1565792130	0	668	668	31
Wed Aug 14 16:15:27 2019	1565792127	0	668	668	24
Wed Aug 14 16:15:41 2019	1565792141	0	668	668	23
Wed Aug 14 16:16:34 2019	1565792194	0	669	669	17
Wed Aug 14 16:16:01 2019	1565792161	0	669	669	12
Wed Aug 14 16:15:32 2019	1565792132	0	669	669	34
Wed Aug 14 16:17:20 2019	1565792240	0	669	669	10
Wed Aug 14 16:16:37 2019	1565792197	0	669	669	11
Wed Aug 14 16:15:14 2019	1565792114	0	669	669	38
Wed Aug 14 16:16:30 2019	1565792190	0	669	669	32
Wed Aug 14 16:15:19 2019	1565792119	0	670	670	16
Wed Aug 14 16:15:46 2019	1565792146	0	670	670	20
Wed Aug 14 16:15:51 2019	1565792151	0	670	670	23
Wed Aug 14 16:15:36 2019	1565792136	0	670	670	57
Wed Aug 14 16:15:26 2019	1565792126	0	671	671	40
Wed Aug 14 16:15:37 2019	1565792137	0	671	671	63
Wed Aug 14 16:15:18 2019	1565792118	0	671	671	27
Wed Aug 14 16:15:49 2019	1565792149	0	671	671	37
Wed Aug 14 16:18:02 2019	1565792282	0	671	671	25
Wed Aug 14 16:15:19 2019	1565792119	0	671	671	26
Wed Aug 14 16:15:59 2019	1565792159	0	671	672	42
Wed Aug 14 16:17:54 2019	1565792274	0	672	672	28
Wed Aug 14 16:17:59 2019	1565792279	0	672	672	36
Wed Aug 14 16:16:31 2019	1565792191	0	672	673	31
Wed Aug 14 16:15:33 2019	1565792133	0	673	673	56
Wed Aug 14 16:15:51 2019	1565792151	0	673	673	32
Wed Aug 14 16:18:03 2019	1565792283	0	673	673	32
Wed Aug 14 16:15:24 2019	1565792124	0	674	674	31
Wed Aug 14 16:15:49 2019	1565792149	0	675	675	47
Wed Aug 14 16:16:03 2019	1565792163	0	675	675	41
Wed Aug 14 16:15:34 2019	1565792134	0	675	675	23
Wed Aug 14 16:17:56 2019	1565792276	0	675	675	11
Wed Aug 14 16:15:56 2019	1565792156	0	675	675	16
Wed Aug 14 16:15:12 2019	1565792112	0	675	675	16
Wed Aug 14 16:15:28 2019	1565792128	0	675	675	44
Wed Aug 14 16:15:45 2019	1565792145	0	677	677	36
Wed Aug 14 16:15:58 2019	1565792158	0	677	677	60
Wed Aug 14 16:15:29 2019	1565792129	0	677	677	18
Wed Aug 14 16:15:16 2019	1565792116	0	678	678	22
Wed Aug 14 16:15:15 2019	1565792115	0	679	679	33
Wed Aug 14 16:18:07 2019	1565792287	0	679	679	22
Wed Aug 14 16:15:41 2019	1565792141	0	679	679	57
Wed Aug 14 16:16:01 2019	1565792161	0	679	679	29
Wed Aug 14 16:16:30 2019	1565792190	0	679	679	12
Wed Aug 14 16:15:46 2019	1565792146	0	679	679	49
Wed Aug 14 16:16:01 2019	1565792161	0	679	679	53
Wed Aug 14 16:15:32 2019	1565792132	0	680	680	34
Wed Aug 14 16:18:05 2019	1565792285	0	680	680	16
Wed Aug 14 16:15:12 2019	1565792112	0	680	680	34
Wed Aug 14 16:17:32 2019	1565792252	0	681	681	54
Wed Aug 14 16:15:32 2019	1565792132	0	681	681	45
Wed Aug 14 16:17:12 2019	1565792232	0	682	682	39
Wed Aug 14 16:15:47 2019	1565792147	0	682	682	40
Wed Aug 14 16:15:23 2019	1565792123	0	682	682	17
Wed Aug 14 16:16:00 2019	1565792160	0	683	683	28
Wed Aug 14 16:15:27 2019	1565792127	0	683	683	18
Wed Aug 14 16:17:45 2019	1565792265	0	683	683	46
Wed Aug 14 16:16:22 2019	1565792182	0	683	683	32
Wed Aug 14 16:16:00 2019	1565792160	0	683	683	54
Wed Aug 14 16:15:58 2019	1565792158	0	684	684	67
Wed Aug 14 16:17:34 2019	1565792254	0	684	684	31
Wed Aug 14 16:17:30 2019	1565792250	0	684	684	33
Wed Aug 14 16:17:22 2019	1565792242	0	685	685	19
Wed Aug 14 16:17:13 2019	1565792233	0	685	685	32
Wed Aug 14 16:15:21 2019	1565792121	0	685	685	42
Wed Aug 14 16:15:57 2019	1565792157	0	686	686	16
Wed Aug 14 16:18:06 2019	1565792286	0	686	686	12
Wed Aug 14 16:15:35 2019	1565792135	0	687	687	38
Wed Aug 14 16:15:11 2019	1565792111	0	687	687	9
Wed Aug 14 16:17:51 2019	1565792271	0	687	687	52
Wed Aug 14 16:17:52 2019	1565792272	0	687	687	6
Wed Aug 14 16:16:17 2019	1565792177	0	688	688	30
Wed Aug 14 16:16:25 2019	1565792185	0	688	688	8
Wed Aug 14 16:17:15 2019	1565792235	0	688	689	34
Wed Aug 14 16:18:10 2019	1565792290	0	689	689	47
Wed Aug 14 16:15:58 2019	1565792158	0	689	689	49
Wed Aug 14 16:18:13 2019	1565792293	0	689	689	36
Wed Aug 14 16:16:12 2019	1565792172	0	689	689	54
Wed Aug 14 16:15:48 2019	1565792148	0	689	689	46
Wed Aug 14 16:18:11 2019	1565792291	0	689	690	26
Wed Aug 14 16:15:35 2019	1565792135	0	689	690	32
Wed Aug 14 16:16:34 2019	1565792194	0	690	690	47
Wed Aug 14 16:15:36 2019	1565792136	0	690	690	24
Wed Aug 14 16:17:52 2019	1565792272	0	690	690	18
Wed Aug 14 16:17:49 2019	1565792269	0	690	690	8
Wed Aug 14 16:17:18 2019	1565792238	0	690	690	25
Wed Aug 14 16:18:13 2019	1565792293	0	691	691	9
Wed Aug 14 16:17:20 2019	1565792240	0	691	691	8
Wed Aug 14 16:16:23 2019	1565792183	0	691	691	28
Wed Aug 14 16:15:11 2019	1565792111	0	691	691	9
Wed Aug 14 16:16:21 2019	1565792181	0	691	691	44
Wed Aug 14 16:17:39 2019	1565792259	0	691	691	30
Wed Aug 14 16:15:24 2019	1565792124	0	691	691	39
Wed Aug 14 16:16:35 2019	1565792195	0	691	691	23
Wed Aug 14 16:16:27 2019	1565792187	0	692	692	23
Wed Aug 14 16:17:55 2019	1565792275	0	692	692	12
Wed Aug 14 16:17:34 2019	1565792254	0	692	692	39
Wed Aug 14 16:17:18 2019	1565792238	0	692	692	13
Wed Aug 14 16:15:52 2019	1565792152	0	692	692	39
Wed Aug 14 16:16:06 2019	1565792166	0	692	692	30
Wed Aug 14 16:17:37 2019	1565792257	0	692	692	22
Wed Aug 14 16:17:26 2019	1565792246	0	693	693	18
Wed Aug 14 16:16:40 2019	1565792200	0	693	693	22
Wed Aug 14 16:17:27 2019	1565792247	0	693	693	29
Wed Aug 14 16:18:14 2019	1565792294	0	693	694	13
Wed Aug 14 16:18:15 2019	1565792295	0	694	694	50
Wed Aug 14 16:16:02 2019	1565792162	0	694	694	53
Wed Aug 14 16:17:20 2019	1565792240	0	694	694	71
Wed Aug 14 16:16:29 2019	1565792189	0	695	695	45
Wed Aug 14 16:18:11 2019	1565792291	0	695	695	12
Wed Aug 14 16:16:30 2019	1565792190	0	695	695	23
Wed Aug 14 16:17:51 2019	1565792271	0	695	695	30
Wed Aug 14 16:16:31 2019	1565792191	0	695	695	6
Wed Aug 14 16:18:14 2019	1565792294	0	696	696	44
Wed Aug 14 16:16:09 2019	1565792169	0	696	696	30
Wed Aug 14 16:15:38 2019	1565792138	0	696	696	19
Wed Aug 14 16:17:50 2019	1565792270	0	696	696	6
Wed Aug 14 16:18:14 2019	1565792294	0	696	696	21
Wed Aug 14 16:16:39 2019	1565792199	0	696	696	15
Wed Aug 14 16:18:13 2019	1565792293	0	696	696	36
Wed Aug 14 16:17:35 2019	1565792255	0	697	697	26
Wed Aug 14 16:17:33 2019	1565792253	0	697	697	10
Wed Aug 14 16:16:33 2019	1565792193	0	697	697	12
Wed Aug 14 16:17:30 2019	1565792250	0	697	697	26
Wed Aug 14 16:16:32 2019	1565792192	0	697	697	15
Wed Aug 14 16:17:48 2019	1565792268	0	698	698	7
Wed Aug 14 16:15:34 2019	1565792134	0	698	698	35
Wed Aug 14 16:18:08 2019	1565792288	0	698	698	25
Wed Aug 14 16:18:12 2019	1565792292	0	699	699	42
Wed Aug 14 16:17:50 2019	1565792270	0	699	699	21
Wed Aug 14 16:17:56 2019	1565792276	0	699	699	37
Wed Aug 14 16:17:29 2019	1565792249	0	700	700	12
Wed Aug 14 16:15:20 2019	1565792120	0	700	700	50
Wed Aug 14 16:16:03 2019	1565792163	0	700	700	41
Wed Aug 14 16:17:50 2019	1565792270	0	700	700	10
Wed Aug 14 16:17:53 2019	1565792273	0	700	700	34
Wed Aug 14 16:17:13 2019	1565792233	0	701	701	41
Wed Aug 14 16:17:47 2019	1565792267	0	701	701	20
Wed Aug 14 16:16:16 2019	1565792176	0	701	701	43
Wed Aug 14 16:16:24 2019	1565792184	0	701	701	11
Wed Aug 14 16:15:56 2019	1565792156	0	701	701	51
Wed Aug 14 16:17:47 2019	1565792267	0	701	701	14
Wed Aug 14 16:16:29 2019	1565792189	0	702	702	32
Wed Aug 14 16:16:36 2019	1565792196	0	702	702	21
Wed Aug 14 16:16:05 2019	1565792165	0	702	702	26
Wed Aug 14 16:16:28 2019	1565792188	0	702	702	7
Wed Aug 14 16:17:25 2019	1565792245	0	702	702	7
Wed Aug 14 16:17:38 2019	1565792258	0	703	703	13
Wed Aug 14 16:15:59 2019	1565792159	0	703	703	24
Wed Aug 14 16:16:09 2019	1565792169	0	703	703	29
Wed Aug 14 16:17:28 2019	1565792248	0	703	703	36
Wed Aug 14 16:17:31 2019	1565792251	0	703	703	30
Wed Aug 14 16:17:40 2019	1565792260	0	704	704	53
Wed Aug 14 16:16:16 2019	1565792176	0	704	704	44
Wed Aug 14 16:16:19 2019	1565792179	0	704	704	44
Wed Aug 14 16:16:07 2019	1565792167	0	704	704	13
Wed Aug 14 16:17:39 2019	1565792259	0	704	704	20
Wed Aug 14 16:17:43 2019	1565792263	0	704	704	22
Wed Aug 14 16:18:08 2019	1565792288	0	704	704	23
Wed Aug 14 16:17:38 2019	1565792258	0	704	704	21
Wed Aug 14 16:17:28 2019	1565792248	0	705	705	34
Wed Aug 14 16:18:00 2019	1565792280	0	705	705	9
Wed Aug 14 16:17:47 2019	1565792267	0	705	705	23
Wed Aug 14 16:17:23 2019	1565792243	0	705	705	37
Wed Aug 14 16:17:54 2019	1565792274	0	705	705	28
Wed Aug 14 16:16:20 2019	1565792180	0	705	705	14
Wed Aug 14 16:17:24 2019	1565792244	0	706	706	49
Wed Aug 14 16:17:47 2019	1565792267	0	706	706	26
Wed Aug 14 16:17:31 2019	1565792251	0	706	706	29
Wed Aug 14 16:16:19 2019	1565792179	0	706	706	59
Wed Aug 14 16:16:20 2019	1565792180	0	706	706	38
Wed Aug 14 16:16:21 2019	1565792181	0	707	707	36
Wed Aug 14 16:17:34 2019	1565792254	0	707	707	10
Wed Aug 14 16:17:36 2019	1565792256	0	707	707	32
Wed Aug 14 16:17:23 2019	1565792243	0	707	707	60
Wed Aug 14 16:18:07 2019	1565792287	0	707	707	19
Wed Aug 14 16:17:58 2019	1565792278	0	708	708	59
Wed Aug 14 16:17:53 2019	1565792273	0	708	708	29
Wed Aug 14 16:16:39 2019	1565792199	0	708	708	13
Wed Aug 14 16:17:58 2019	1565792278	0	708	708	20
Wed Aug 14 16:15:59 2019	1565792159	0	708	708	67
Wed Aug 14 16:16:06 2019	1565792166	0	708	708	6
Wed Aug 14 16:18:00 2019	1565792280	0	708	708	31
Wed Aug 14 16:18:08 2019	1565792288	0	708	708	6
Wed Aug 14 16:17:13 2019	1565792233	0	708	708	53
Wed Aug 14 16:16:16 2019	1565792176	0	708	708	19
Wed Aug 14 16:17:17 2019	1565792237	0	709	709	37
Wed Aug 14 16:17:34 2019	1565792254	0	709	709	7
Wed Aug 14 16:17:26 2019	1565792246	0	709	709	43
Wed Aug 14 16:17:18 2019	1565792238	0	710	710	45
Wed Aug 14 16:17:48 2019	1565792268	0	710	710	18
Wed Aug 14 16:17:47 2019	1565792267	0	710	710	11
Wed Aug 14 16:16:10 2019	1565792170	0	710	710	28
Wed Aug 14 16:16:26 2019	1565792186	0	710	710	15
Wed Aug 14 16:17:14 2019	1565792234	0	710	711	10
Wed Aug 14 16:17:31 2019	1565792251	0	711	711	15
Wed Aug 14 16:17:32 2019	1565792252	0	711	711	36
Wed Aug 14 16:18:01 2019	1565792281	0	711	711	28
Wed Aug 14 16:17:32 2019	1565792252	0	711	711	77
Wed Aug 14 16:16:29 2019	1565792189	0	711	711	11
Wed Aug 14 16:17:36 2019	1565792256	0	711	711	46
Wed Aug 14 16:15:18 2019	1565792118	0	711	711	34
Wed Aug 14 16:16:37 2019	1565792197	0	711	711	54
Wed Aug 14 16:16:24 2019	1565792184	0	711	712	7
Wed Aug 14 16:17:25 2019	1565792245	0	712	712	20
Wed Aug 14 16:17:21 2019	1565792241	0	712	712	46
Wed Aug 14 16:16:11 2019	1565792171	0	712	712	24
Wed Aug 14 16:18:06 2019	1565792286	0	712	712	20
Wed Aug 14 16:18:11 2019	1565792291	0	712	712	20
Wed Aug 14 16:18:01 2019	1565792281	0	712	713	18
Wed Aug 14 16:18:12 2019	1565792292	0	713	713	24
Wed Aug 14 16:17:44 2019	1565792264	0	713	713	28
Wed Aug 14 16:15:20 2019	1565792120	0	713	713	17
Wed Aug 14 16:16:11 2019	1565792171	0	713	713	41
Wed Aug 14 16:16:11 2019	1565792171	0	713	713	30
Wed Aug 14 16:17:36 2019	1565792256	0	713	713	15
Wed Aug 14 16:17:46 2019	1565792266	0	713	713	29
Wed Aug 14 16:17:24 2019	1565792244	0	713	713	65
Wed Aug 14 16:17:49 2019	1565792269	0	714	714	39
Wed Aug 14 16:18:08 2019	1565792288	0	714	714	26
Wed Aug 14 16:16:27 2019	1565792187	0	714	714	8
Wed Aug 14 16:17:41 2019	1565792261	0	714	714	32
Wed Aug 14 16:16:13 2019	1565792173	0	714	715	45
Wed Aug 14 16:17:25 2019	1565792245	0	715	715	14
Wed Aug 14 16:16:12 2019	1565792172	0	715	715	24
Wed Aug 14 16:17:14 2019	1565792234	0	715	715	31
Wed Aug 14 16:16:26 2019	1565792186	0	715	715	30
Wed Aug 14 16:16:35 2019	1565792195	0	716	716	29
Wed Aug 14 16:16:11 2019	1565792171	0	716	716	25
Wed Aug 14 16:16:21 2019	1565792181	0	716	716	28
Wed Aug 14 16:17:57 2019	1565792277	0	716	716	54
Wed Aug 14 16:16:20 2019	1565792180	0	716	716	32
Wed Aug 14 16:17:29 2019	1565792249	0	716	716	29
Wed Aug 14 16:17:21 2019	1565792241	0	716	716	68
Wed Aug 14 16:17:46 2019	1565792266	0	716	716	24
Wed Aug 14 16:16:31 2019	1565792191	0	716	716	47
Wed Aug 14 16:17:51 2019	1565792271	0	716	716	43
Wed Aug 14 16:16:39 2019	1565792199	0	716	717	10
