starttime	seconds	ctime	dtime	ttime	wait
Wed Aug 14 16:37:37 2019	1565793457	0	1565	1565	1372
Wed Aug 14 16:37:33 2019	1565793453	0	1565	1565	1383
Wed Aug 14 16:36:19 2019	1565793379	0	1565	1565	1379
Wed Aug 14 16:36:40 2019	1565793400	0	1565	1565	1378
Wed Aug 14 16:35:59 2019	1565793359	0	1566	1566	1356
Wed Aug 14 16:35:42 2019	1565793342	0	1566	1566	1373
Wed Aug 14 16:35:10 2019	1565793310	0	1566	1566	1366
Wed Aug 14 16:36:19 2019	1565793379	0	1566	1566	1362
Wed Aug 14 16:34:49 2019	1565793289	0	1566	1566	1380
Wed Aug 14 16:35:58 2019	1565793358	0	1567	1567	1373
Wed Aug 14 16:37:33 2019	1565793453	0	1567	1567	1388
Wed Aug 14 16:36:11 2019	1565793371	0	1567	1567	1361
Wed Aug 14 16:36:01 2019	1565793361	0	1567	1568	1380
Wed Aug 14 16:35:24 2019	1565793324	0	1567	1568	1376
Wed Aug 14 16:36:34 2019	1565793394	0	1568	1568	1381
Wed Aug 14 16:36:58 2019	1565793418	0	1568	1568	1372
Wed Aug 14 16:35:02 2019	1565793302	0	1568	1568	1382
Wed Aug 14 16:37:25 2019	1565793445	0	1568	1568	1383
Wed Aug 14 16:37:31 2019	1565793451	0	1568	1568	1388
Wed Aug 14 16:36:59 2019	1565793419	0	1568	1568	1368
Wed Aug 14 16:37:22 2019	1565793442	0	1568	1568	1361
Wed Aug 14 16:36:31 2019	1565793391	0	1568	1568	1371
Wed Aug 14 16:37:55 2019	1565793475	0	1568	1568	1377
Wed Aug 14 16:35:28 2019	1565793328	0	1569	1569	1382
Wed Aug 14 16:36:31 2019	1565793391	0	1569	1569	1380
Wed Aug 14 16:34:49 2019	1565793289	0	1569	1569	1382
Wed Aug 14 16:36:40 2019	1565793400	0	1569	1569	1377
Wed Aug 14 16:37:24 2019	1565793444	0	1570	1570	1385
Wed Aug 14 16:35:54 2019	1565793354	0	1570	1570	1378
Wed Aug 14 16:36:22 2019	1565793382	0	1570	1570	1360
Wed Aug 14 16:36:11 2019	1565793371	0	1570	1570	1381
Wed Aug 14 16:37:55 2019	1565793475	0	1570	1570	1372
Wed Aug 14 16:36:10 2019	1565793370	0	1570	1570	1356
Wed Aug 14 16:35:55 2019	1565793355	0	1570	1570	1375
Wed Aug 14 16:35:24 2019	1565793324	0	1570	1570	1388
Wed Aug 14 16:36:34 2019	1565793394	0	1571	1571	1375
Wed Aug 14 16:37:55 2019	1565793475	0	1571	1571	1359
Wed Aug 14 16:36:14 2019	1565793374	0	1571	1571	1387
Wed Aug 14 16:35:53 2019	1565793353	0	1571	1571	1359
Wed Aug 14 16:37:36 2019	1565793456	0	1571	1571	1380
Wed Aug 14 16:37:54 2019	1565793474	0	1571	1571	1384
Wed Aug 14 16:35:20 2019	1565793320	0	1571	1571	1383
Wed Aug 14 16:35:01 2019	1565793301	0	1571	1571	1381
Wed Aug 14 16:35:32 2019	1565793332	0	1571	1571	1384
Wed Aug 14 16:36:59 2019	1565793419	0	1572	1572	1382
Wed Aug 14 16:35:11 2019	1565793311	0	1572	1572	1382
Wed Aug 14 16:36:13 2019	1565793373	0	1572	1572	1370
Wed Aug 14 16:35:54 2019	1565793354	0	1572	1572	1384
Wed Aug 14 16:37:22 2019	1565793442	0	1573	1573	1377
Wed Aug 14 16:35:49 2019	1565793349	0	1573	1573	1384
Wed Aug 14 16:35:54 2019	1565793354	0	1573	1573	1383
Wed Aug 14 16:35:18 2019	1565793318	0	1574	1574	1361
Wed Aug 14 16:36:39 2019	1565793399	0	1574	1574	1355
Wed Aug 14 16:35:54 2019	1565793354	0	1574	1574	1379
Wed Aug 14 16:37:06 2019	1565793426	0	1574	1574	1384
Wed Aug 14 16:36:16 2019	1565793376	0	1574	1574	1362
Wed Aug 14 16:37:30 2019	1565793450	0	1575	1575	1375
Wed Aug 14 16:36:20 2019	1565793380	0	1575	1575	1387
Wed Aug 14 16:36:57 2019	1565793417	0	1575	1575	1382
Wed Aug 14 16:35:09 2019	1565793309	0	1575	1575	1392
Wed Aug 14 16:36:39 2019	1565793399	0	1575	1575	1386
Wed Aug 14 16:36:20 2019	1565793380	0	1575	1575	1391
Wed Aug 14 16:35:54 2019	1565793354	0	1575	1576	1380
Wed Aug 14 16:36:58 2019	1565793418	0	1575	1576	1386
Wed Aug 14 16:35:24 2019	1565793324	0	1576	1576	1359
Wed Aug 14 16:35:02 2019	1565793302	0	1576	1576	1387
Wed Aug 14 16:36:29 2019	1565793389	0	1576	1576	1388
Wed Aug 14 16:36:58 2019	1565793418	0	1576	1576	1391
Wed Aug 14 16:34:49 2019	1565793289	0	1576	1576	1370
Wed Aug 14 16:35:08 2019	1565793308	0	1576	1576	1380
Wed Aug 14 16:37:57 2019	1565793477	0	1576	1576	1391
Wed Aug 14 16:37:28 2019	1565793448	0	1576	1576	1388
Wed Aug 14 16:34:55 2019	1565793295	0	1576	1577	1363
Wed Aug 14 16:35:32 2019	1565793332	0	1577	1577	1388
Wed Aug 14 16:37:21 2019	1565793441	0	1577	1577	1386
Wed Aug 14 16:35:31 2019	1565793331	0	1577	1577	1363
Wed Aug 14 16:34:41 2019	1565793281	0	1577	1577	1376
Wed Aug 14 16:37:21 2019	1565793441	0	1577	1577	1384
Wed Aug 14 16:35:12 2019	1565793312	0	1577	1577	1377
Wed Aug 14 16:34:56 2019	1565793296	0	1577	1577	1388
Wed Aug 14 16:36:57 2019	1565793417	0	1577	1577	1365
Wed Aug 14 16:37:49 2019	1565793469	0	1577	1578	1394
Wed Aug 14 16:35:43 2019	1565793343	0	1578	1578	1374
Wed Aug 14 16:36:58 2019	1565793418	0	1578	1578	1381
Wed Aug 14 16:36:39 2019	1565793399	0	1578	1578	1391
Wed Aug 14 16:37:56 2019	1565793476	0	1578	1578	1374
Wed Aug 14 16:37:21 2019	1565793441	0	1578	1578	1393
Wed Aug 14 16:34:47 2019	1565793287	0	1578	1578	1361
Wed Aug 14 16:36:34 2019	1565793394	0	1578	1578	1380
Wed Aug 14 16:35:11 2019	1565793311	0	1578	1578	1394
Wed Aug 14 16:37:12 2019	1565793432	0	1578	1578	1381
Wed Aug 14 16:35:09 2019	1565793309	0	1578	1579	1394
Wed Aug 14 16:35:02 2019	1565793302	0	1579	1579	1364
Wed Aug 14 16:37:24 2019	1565793444	0	1579	1579	1400
Wed Aug 14 16:35:39 2019	1565793339	0	1579	1579	1370
Wed Aug 14 16:35:27 2019	1565793327	0	1579	1579	1370
Wed Aug 14 16:35:32 2019	1565793332	0	1579	1579	1391
Wed Aug 14 16:36:29 2019	1565793389	0	1579	1579	1367
Wed Aug 14 16:34:50 2019	1565793290	0	1579	1579	1379
Wed Aug 14 16:35:55 2019	1565793355	0	1579	1579	1374
Wed Aug 14 16:36:03 2019	1565793363	0	1579	1579	1397
Wed Aug 14 16:36:42 2019	1565793402	0	1579	1579	1368
Wed Aug 14 16:35:49 2019	1565793349	0	1580	1580	1395
Wed Aug 14 16:37:04 2019	1565793424	0	1580	1580	1389
Wed Aug 14 16:37:36 2019	1565793456	0	1580	1580	1384
Wed Aug 14 16:34:52 2019	1565793292	0	1580	1580	1376
Wed Aug 14 16:36:17 2019	1565793377	0	1580	1580	1392
Wed Aug 14 16:36:03 2019	1565793363	0	1580	1581	1396
Wed Aug 14 16:36:02 2019	1565793362	0	1581	1581	1369
Wed Aug 14 16:35:56 2019	1565793356	0	1581	1581	1395
Wed Aug 14 16:36:06 2019	1565793366	0	1581	1581	1398
Wed Aug 14 16:36:16 2019	1565793376	0	1581	1581	1387
Wed Aug 14 16:36:02 2019	1565793362	0	1581	1581	1396
Wed Aug 14 16:35:23 2019	1565793323	0	1581	1581	1396
Wed Aug 14 16:35:11 2019	1565793311	0	1581	1581	1398
Wed Aug 14 16:35:42 2019	1565793342	0	1581	1581	1398
Wed Aug 14 16:36:57 2019	1565793417	0	1581	1581	1397
Wed Aug 14 16:35:31 2019	1565793331	0	1581	1581	1367
Wed Aug 14 16:37:02 2019	1565793422	0	1581	1581	1396
Wed Aug 14 16:37:06 2019	1565793426	0	1581	1581	1391
Wed Aug 14 16:36:03 2019	1565793363	0	1582	1582	1394
Wed Aug 14 16:35:47 2019	1565793347	0	1582	1582	1370
Wed Aug 14 16:35:31 2019	1565793331	0	1582	1582	1397
Wed Aug 14 16:37:02 2019	1565793422	0	1582	1583	1392
Wed Aug 14 16:36:57 2019	1565793417	0	1583	1583	1399
Wed Aug 14 16:36:57 2019	1565793417	0	1583	1583	1377
Wed Aug 14 16:35:31 2019	1565793331	0	1583	1583	1390
Wed Aug 14 16:36:31 2019	1565793391	0	1583	1583	1394
Wed Aug 14 16:35:07 2019	1565793307	0	1583	1583	1374
Wed Aug 14 16:37:12 2019	1565793432	0	1583	1583	1385
Wed Aug 14 16:36:55 2019	1565793415	0	1584	1584	1403
Wed Aug 14 16:37:04 2019	1565793424	0	1584	1584	1371
Wed Aug 14 16:34:47 2019	1565793287	0	1584	1584	1389
Wed Aug 14 16:35:55 2019	1565793355	0	1584	1584	1368
Wed Aug 14 16:36:19 2019	1565793379	0	1584	1584	1377
Wed Aug 14 16:35:49 2019	1565793349	0	1584	1584	1393
Wed Aug 14 16:37:25 2019	1565793445	0	1584	1584	1381
Wed Aug 14 16:37:19 2019	1565793439	0	1584	1584	1375
Wed Aug 14 16:36:56 2019	1565793416	0	1584	1584	1378
Wed Aug 14 16:37:06 2019	1565793426	0	1585	1585	1383
Wed Aug 14 16:36:17 2019	1565793377	0	1585	1585	1398
Wed Aug 14 16:35:48 2019	1565793348	0	1585	1585	1370
Wed Aug 14 16:34:49 2019	1565793289	0	1585	1585	1399
Wed Aug 14 16:34:59 2019	1565793299	0	1585	1585	1377
Wed Aug 14 16:35:21 2019	1565793321	0	1585	1585	1359
Wed Aug 14 16:37:05 2019	1565793425	0	1585	1585	1386
Wed Aug 14 16:35:23 2019	1565793323	0	1586	1586	1400
Wed Aug 14 16:34:46 2019	1565793286	0	1586	1586	1383
Wed Aug 14 16:35:08 2019	1565793308	0	1586	1586	1391
Wed Aug 14 16:36:02 2019	1565793362	0	1586	1586	1386
Wed Aug 14 16:34:46 2019	1565793286	0	1586	1586	1393
Wed Aug 14 16:35:32 2019	1565793332	0	1586	1586	1393
Wed Aug 14 16:35:58 2019	1565793358	0	1586	1586	1381
Wed Aug 14 16:36:37 2019	1565793397	0	1587	1587	1398
Wed Aug 14 16:36:53 2019	1565793413	0	1587	1587	1377
Wed Aug 14 16:35:10 2019	1565793310	0	1587	1587	1401
Wed Aug 14 16:37:20 2019	1565793440	0	1588	1588	1406
Wed Aug 14 16:35:47 2019	1565793347	0	1588	1588	1403
Wed Aug 14 16:36:37 2019	1565793397	0	1588	1588	1402
Wed Aug 14 16:35:23 2019	1565793323	0	1589	1589	1407
Wed Aug 14 16:37:12 2019	1565793432	0	1589	1589	1393
Wed Aug 14 16:35:58 2019	1565793358	0	1589	1589	1395
Wed Aug 14 16:37:05 2019	1565793425	0	1589	1589	1391
Wed Aug 14 16:36:37 2019	1565793397	0	1589	1589	1404
Wed Aug 14 16:35:08 2019	1565793308	0	1589	1589	1376
Wed Aug 14 16:37:26 2019	1565793446	0	1590	1590	1386
Wed Aug 14 16:37:48 2019	1565793468	0	1590	1590	1356
Wed Aug 14 16:36:30 2019	1565793390	0	1590	1590	1399
Wed Aug 14 16:37:46 2019	1565793466	0	1590	1590	1402
Wed Aug 14 16:37:28 2019	1565793448	0	1590	1590	1406
Wed Aug 14 16:35:10 2019	1565793310	0	1590	1590	1383
Wed Aug 14 16:37:09 2019	1565793429	0	1590	1590	1390
Wed Aug 14 16:36:01 2019	1565793361	0	1590	1590	1382
Wed Aug 14 16:37:19 2019	1565793439	0	1590	1590	1406
Wed Aug 14 16:37:07 2019	1565793427	0	1591	1591	1387
Wed Aug 14 16:37:07 2019	1565793427	0	1591	1591	1392
Wed Aug 14 16:35:59 2019	1565793359	0	1591	1591	1411
Wed Aug 14 16:36:37 2019	1565793397	0	1591	1591	1408
Wed Aug 14 16:36:08 2019	1565793368	0	1591	1591	1390
Wed Aug 14 16:37:19 2019	1565793439	0	1592	1592	1397
Wed Aug 14 16:36:22 2019	1565793382	0	1592	1592	1380
Wed Aug 14 16:34:59 2019	1565793299	0	1592	1592	1368
Wed Aug 14 16:35:45 2019	1565793345	0	1592	1592	1393
Wed Aug 14 16:36:02 2019	1565793362	0	1592	1592	1385
Wed Aug 14 16:35:49 2019	1565793349	0	1592	1592	1390
Wed Aug 14 16:35:28 2019	1565793328	0	1593	1593	1404
Wed Aug 14 16:34:45 2019	1565793285	0	1593	1593	1403
Wed Aug 14 16:37:09 2019	1565793429	0	1593	1593	1393
Wed Aug 14 16:35:47 2019	1565793347	0	1594	1594	1395
Wed Aug 14 16:34:42 2019	1565793282	0	1594	1594	1411
Wed Aug 14 16:37:05 2019	1565793425	0	1594	1594	1397
Wed Aug 14 16:37:56 2019	1565793476	0	1594	1594	1390
Wed Aug 14 16:37:05 2019	1565793425	0	1595	1595	1396
Wed Aug 14 16:34:58 2019	1565793298	0	1595	1595	1407
Wed Aug 14 16:35:42 2019	1565793342	0	1595	1595	1392
Wed Aug 14 16:37:09 2019	1565793429	0	1595	1595	1397
Wed Aug 14 16:37:16 2019	1565793436	0	1595	1595	1405
Wed Aug 14 16:37:02 2019	1565793422	0	1596	1596	1387
Wed Aug 14 16:35:41 2019	1565793341	0	1596	1596	1394
Wed Aug 14 16:36:23 2019	1565793383	0	1596	1596	1411
Wed Aug 14 16:34:46 2019	1565793286	0	1596	1596	1405
Wed Aug 14 16:36:23 2019	1565793383	0	1596	1597	1398
Wed Aug 14 16:36:19 2019	1565793379	0	1597	1597	1396
Wed Aug 14 16:36:06 2019	1565793366	0	1597	1597	1392
Wed Aug 14 16:35:18 2019	1565793318	0	1597	1597	1384
Wed Aug 14 16:35:45 2019	1565793345	0	1597	1597	1395
Wed Aug 14 16:37:19 2019	1565793439	0	1597	1597	1394
Wed Aug 14 16:35:46 2019	1565793346	0	1597	1597	1410
Wed Aug 14 16:34:56 2019	1565793296	0	1598	1598	1390
Wed Aug 14 16:36:02 2019	1565793362	0	1598	1598	1389
Wed Aug 14 16:36:06 2019	1565793366	0	1598	1598	1407
Wed Aug 14 16:35:20 2019	1565793320	0	1598	1598	1408
Wed Aug 14 16:34:45 2019	1565793285	0	1598	1598	1411
Wed Aug 14 16:37:05 2019	1565793425	0	1598	1598	1408
Wed Aug 14 16:37:12 2019	1565793432	0	1599	1599	1388
Wed Aug 14 16:37:22 2019	1565793442	0	1599	1599	1387
Wed Aug 14 16:36:37 2019	1565793397	0	1599	1599	1405
Wed Aug 14 16:36:36 2019	1565793396	0	1599	1599	1418
Wed Aug 14 16:37:03 2019	1565793423	0	1599	1599	1413
Wed Aug 14 16:34:45 2019	1565793285	0	1599	1599	1410
Wed Aug 14 16:35:12 2019	1565793312	0	1599	1599	1395
Wed Aug 14 16:35:41 2019	1565793341	0	1599	1599	1386
Wed Aug 14 16:37:10 2019	1565793430	0	1600	1600	1409
Wed Aug 14 16:37:09 2019	1565793429	0	1600	1600	1404
Wed Aug 14 16:37:26 2019	1565793446	0	1600	1600	1401
Wed Aug 14 16:36:42 2019	1565793402	0	1600	1600	1392
Wed Aug 14 16:37:02 2019	1565793422	0	1600	1600	1393
Wed Aug 14 16:37:57 2019	1565793477	0	1600	1600	1412
Wed Aug 14 16:37:03 2019	1565793423	0	1600	1600	1388
Wed Aug 14 16:37:13 2019	1565793433	0	1600	1600	1406
Wed Aug 14 16:35:56 2019	1565793356	0	1600	1601	1414
Wed Aug 14 16:37:57 2019	1565793477	0	1601	1601	1409
Wed Aug 14 16:37:01 2019	1565793421	0	1601	1601	1409
Wed Aug 14 16:37:13 2019	1565793433	0	1601	1601	1403
Wed Aug 14 16:36:51 2019	1565793411	0	1602	1602	1407
Wed Aug 14 16:37:48 2019	1565793468	0	1602	1602	1417
Wed Aug 14 16:37:01 2019	1565793421	0	1602	1602	1392
Wed Aug 14 16:34:41 2019	1565793281	0	1602	1603	1412
Wed Aug 14 16:35:27 2019	1565793327	0	1603	1603	1393
Wed Aug 14 16:35:01 2019	1565793301	0	1603	1603	1406
Wed Aug 14 16:36:08 2019	1565793368	0	1603	1603	1416
Wed Aug 14 16:37:31 2019	1565793451	0	1603	1603	1362
Wed Aug 14 16:35:39 2019	1565793339	0	1603	1603	1396
Wed Aug 14 16:36:07 2019	1565793367	0	1604	1604	1420
Wed Aug 14 16:34:48 2019	1565793288	0	1604	1604	1400
Wed Aug 14 16:35:08 2019	1565793308	0	1604	1604	1405
Wed Aug 14 16:37:49 2019	1565793469	0	1604	1604	1421
Wed Aug 14 16:37:48 2019	1565793468	0	1604	1604	1418
Wed Aug 14 16:37:23 2019	1565793443	0	1604	1604	1418
Wed Aug 14 16:37:04 2019	1565793424	0	1604	1604	1409
Wed Aug 14 16:37:48 2019	1565793468	0	1604	1604	1404
Wed Aug 14 16:36:17 2019	1565793377	0	1604	1604	1377
Wed Aug 14 16:34:56 2019	1565793296	0	1604	1605	1421
Wed Aug 14 16:36:59 2019	1565793419	0	1605	1605	1386
Wed Aug 14 16:36:07 2019	1565793367	0	1605	1605	1389
Wed Aug 14 16:34:42 2019	1565793282	0	1605	1605	1422
Wed Aug 14 16:35:15 2019	1565793315	0	1605	1605	1416
Wed Aug 14 16:36:23 2019	1565793383	0	1605	1605	1421
Wed Aug 14 16:35:46 2019	1565793346	0	1605	1605	1417
Wed Aug 14 16:37:56 2019	1565793476	0	1605	1605	1418
Wed Aug 14 16:36:18 2019	1565793378	0	1606	1606	1413
Wed Aug 14 16:37:56 2019	1565793476	0	1606	1606	1407
Wed Aug 14 16:37:06 2019	1565793426	0	1606	1606	1406
Wed Aug 14 16:34:59 2019	1565793299	0	1607	1607	1406
Wed Aug 14 16:34:56 2019	1565793296	0	1607	1607	1400
Wed Aug 14 16:37:54 2019	1565793474	0	1607	1607	1418
Wed Aug 14 16:36:18 2019	1565793378	0	1607	1607	1417
Wed Aug 14 16:34:45 2019	1565793285	0	1607	1607	1402
Wed Aug 14 16:34:41 2019	1565793281	0	1607	1607	1393
Wed Aug 14 16:37:56 2019	1565793476	0	1607	1607	1406
Wed Aug 14 16:36:36 2019	1565793396	0	1607	1607	1415
Wed Aug 14 16:36:53 2019	1565793413	0	1607	1607	1400
Wed Aug 14 16:34:47 2019	1565793287	0	1607	1607	1397
Wed Aug 14 16:36:08 2019	1565793368	0	1607	1608	1407
Wed Aug 14 16:35:48 2019	1565793348	0	1608	1608	1424
Wed Aug 14 16:37:28 2019	1565793448	0	1608	1608	1424
Wed Aug 14 16:37:12 2019	1565793432	0	1608	1608	1408
Wed Aug 14 16:37:49 2019	1565793469	0	1608	1608	1428
Wed Aug 14 16:35:56 2019	1565793356	0	1609	1609	1414
Wed Aug 14 16:36:18 2019	1565793378	0	1609	1609	1418
Wed Aug 14 16:35:28 2019	1565793328	0	1609	1609	1421
Wed Aug 14 16:37:20 2019	1565793440	0	1609	1609	1420
Wed Aug 14 16:37:10 2019	1565793430	0	1609	1609	1421
Wed Aug 14 16:35:48 2019	1565793348	0	1609	1609	1394
Wed Aug 14 16:36:35 2019	1565793395	0	1609	1609	1394
Wed Aug 14 16:34:42 2019	1565793282	0	1610	1610	1402
Wed Aug 14 16:35:56 2019	1565793356	0	1610	1610	1422
Wed Aug 14 16:36:05 2019	1565793365	0	1610	1610	1423
Wed Aug 14 16:37:07 2019	1565793427	0	1610	1610	1392
Wed Aug 14 16:36:23 2019	1565793383	0	1610	1610	1401
Wed Aug 14 16:34:56 2019	1565793296	0	1610	1610	1423
Wed Aug 14 16:37:06 2019	1565793426	0	1610	1610	1415
Wed Aug 14 16:34:42 2019	1565793282	0	1610	1610	1412
Wed Aug 14 16:35:14 2019	1565793314	0	1611	1611	1405
Wed Aug 14 16:36:22 2019	1565793382	0	1611	1611	1402
Wed Aug 14 16:36:47 2019	1565793407	0	1611	1611	1359
Wed Aug 14 16:37:26 2019	1565793446	0	1612	1612	1410
Wed Aug 14 16:34:45 2019	1565793285	0	1612	1612	1399
Wed Aug 14 16:35:56 2019	1565793356	0	1612	1612	1424
Wed Aug 14 16:34:48 2019	1565793288	0	1612	1612	1409
Wed Aug 14 16:35:46 2019	1565793346	0	1612	1612	1398
Wed Aug 14 16:37:07 2019	1565793427	0	1612	1612	1407
Wed Aug 14 16:35:45 2019	1565793345	0	1612	1612	1410
Wed Aug 14 16:36:06 2019	1565793366	0	1612	1612	1416
Wed Aug 14 16:36:30 2019	1565793390	0	1612	1612	1422
Wed Aug 14 16:37:08 2019	1565793428	0	1612	1612	1423
Wed Aug 14 16:35:44 2019	1565793344	0	1613	1613	1422
Wed Aug 14 16:35:48 2019	1565793348	0	1613	1613	1424
Wed Aug 14 16:36:54 2019	1565793414	0	1613	1613	1430
Wed Aug 14 16:37:19 2019	1565793439	0	1613	1613	1411
Wed Aug 14 16:35:21 2019	1565793321	0	1613	1613	1401
Wed Aug 14 16:35:45 2019	1565793345	0	1613	1613	1418
Wed Aug 14 16:35:18 2019	1565793318	0	1613	1613	1407
Wed Aug 14 16:37:04 2019	1565793424	0	1613	1613	1419
Wed Aug 14 16:37:07 2019	1565793427	0	1613	1613	1419
Wed Aug 14 16:37:27 2019	1565793447	0	1614	1614	1410
Wed Aug 14 16:36:35 2019	1565793395	0	1614	1614	1429
Wed Aug 14 16:35:58 2019	1565793358	0	1614	1614	1431
Wed Aug 14 16:34:58 2019	1565793298	0	1615	1615	1429
Wed Aug 14 16:36:50 2019	1565793410	0	1615	1615	1430
Wed Aug 14 16:35:55 2019	1565793355	0	1615	1615	1423
Wed Aug 14 16:37:08 2019	1565793428	0	1615	1615	1421
Wed Aug 14 16:36:30 2019	1565793390	0	1616	1616	1425
Wed Aug 14 16:37:46 2019	1565793466	0	1616	1616	1409
Wed Aug 14 16:36:30 2019	1565793390	0	1616	1616	1396
Wed Aug 14 16:37:09 2019	1565793429	0	1616	1616	1400
Wed Aug 14 16:35:46 2019	1565793346	0	1616	1616	1419
Wed Aug 14 16:35:45 2019	1565793345	0	1617	1617	1404
Wed Aug 14 16:35:13 2019	1565793313	0	1617	1617	1410
Wed Aug 14 16:37:01 2019	1565793421	0	1617	1617	1423
Wed Aug 14 16:35:01 2019	1565793301	0	1617	1617	1424
Wed Aug 14 16:37:48 2019	1565793468	0	1617	1617	1415
Wed Aug 14 16:37:33 2019	1565793453	0	1618	1618	1434
Wed Aug 14 16:35:23 2019	1565793323	0	1618	1618	1412
Wed Aug 14 16:37:53 2019	1565793473	0	1618	1618	1382
Wed Aug 14 16:37:11 2019	1565793431	0	1618	1618	1425
Wed Aug 14 16:35:13 2019	1565793313	0	1618	1618	1428
Wed Aug 14 16:35:55 2019	1565793355	0	1619	1619	1396
Wed Aug 14 16:35:46 2019	1565793346	0	1619	1619	1421
Wed Aug 14 16:34:44 2019	1565793284	0	1619	1619	1425
Wed Aug 14 16:37:43 2019	1565793463	0	1619	1619	1416
Wed Aug 14 16:37:08 2019	1565793428	0	1620	1620	1417
Wed Aug 14 16:36:36 2019	1565793396	0	1620	1620	1407
Wed Aug 14 16:37:03 2019	1565793423	0	1620	1620	1433
Wed Aug 14 16:36:23 2019	1565793383	0	1620	1620	1432
Wed Aug 14 16:35:20 2019	1565793320	0	1621	1621	1432
Wed Aug 14 16:37:28 2019	1565793448	0	1621	1621	1432
Wed Aug 14 16:36:36 2019	1565793396	0	1621	1621	1408
Wed Aug 14 16:36:18 2019	1565793378	0	1621	1621	1424
Wed Aug 14 16:34:42 2019	1565793282	0	1621	1621	1396
Wed Aug 14 16:36:07 2019	1565793367	0	1621	1621	1441
Wed Aug 14 16:34:56 2019	1565793296	0	1621	1621	1419
Wed Aug 14 16:36:42 2019	1565793402	0	1622	1622	1413
Wed Aug 14 16:35:43 2019	1565793343	0	1622	1622	1425
Wed Aug 14 16:36:30 2019	1565793390	0	1622	1622	1432
Wed Aug 14 16:37:02 2019	1565793422	0	1622	1622	1398
Wed Aug 14 16:35:43 2019	1565793343	0	1622	1622	1376
Wed Aug 14 16:35:15 2019	1565793315	0	1622	1622	1421
Wed Aug 14 16:34:57 2019	1565793297	0	1623	1623	1405
Wed Aug 14 16:37:08 2019	1565793428	0	1623	1623	1427
Wed Aug 14 16:34:44 2019	1565793284	0	1623	1623	1419
Wed Aug 14 16:37:23 2019	1565793443	0	1623	1623	1408
Wed Aug 14 16:35:58 2019	1565793358	0	1623	1623	1408
Wed Aug 14 16:36:36 2019	1565793396	0	1623	1623	1412
Wed Aug 14 16:37:43 2019	1565793463	0	1624	1624	1428
Wed Aug 14 16:37:00 2019	1565793420	0	1624	1624	1416
Wed Aug 14 16:35:23 2019	1565793323	0	1624	1624	1416
Wed Aug 14 16:35:41 2019	1565793341	0	1624	1624	1438
Wed Aug 14 16:36:07 2019	1565793367	0	1624	1624	1402
Wed Aug 14 16:34:48 2019	1565793288	0	1624	1624	1437
Wed Aug 14 16:36:07 2019	1565793367	0	1625	1625	1441
Wed Aug 14 16:35:13 2019	1565793313	0	1625	1625	1440
Wed Aug 14 16:37:23 2019	1565793443	0	1625	1625	1443
Wed Aug 14 16:36:05 2019	1565793365	0	1625	1625	1422
Wed Aug 14 16:34:44 2019	1565793284	0	1625	1625	1421
Wed Aug 14 16:35:43 2019	1565793343	0	1625	1625	1439
Wed Aug 14 16:37:46 2019	1565793466	0	1625	1625	1429
Wed Aug 14 16:36:54 2019	1565793414	0	1626	1626	1439
Wed Aug 14 16:34:48 2019	1565793288	0	1626	1626	1432
Wed Aug 14 16:36:03 2019	1565793363	0	1626	1626	1355
Wed Aug 14 16:36:22 2019	1565793382	0	1626	1626	1426
Wed Aug 14 16:34:48 2019	1565793288	0	1627	1627	1436
Wed Aug 14 16:36:54 2019	1565793414	0	1627	1627	1442
Wed Aug 14 16:35:00 2019	1565793300	0	1627	1627	1432
Wed Aug 14 16:34:58 2019	1565793298	0	1627	1627	1429
Wed Aug 14 16:34:57 2019	1565793297	0	1627	1627	1409
Wed Aug 14 16:37:10 2019	1565793430	0	1628	1628	1405
Wed Aug 14 16:37:11 2019	1565793431	0	1628	1628	1436
Wed Aug 14 16:36:54 2019	1565793414	0	1628	1628	1420
Wed Aug 14 16:35:13 2019	1565793313	0	1628	1628	1433
Wed Aug 14 16:35:43 2019	1565793343	0	1628	1628	1407
Wed Aug 14 16:37:08 2019	1565793428	0	1628	1628	1422
Wed Aug 14 16:34:43 2019	1565793283	0	1628	1629	1431
Wed Aug 14 16:35:15 2019	1565793315	0	1629	1629	1441
Wed Aug 14 16:37:11 2019	1565793431	0	1629	1629	1429
Wed Aug 14 16:35:27 2019	1565793327	0	1629	1629	1420
Wed Aug 14 16:36:18 2019	1565793378	0	1629	1629	1438
Wed Aug 14 16:37:26 2019	1565793446	0	1630	1630	1418
Wed Aug 14 16:36:35 2019	1565793395	0	1630	1630	1416
Wed Aug 14 16:34:50 2019	1565793290	0	1631	1631	1447
Wed Aug 14 16:34:58 2019	1565793298	0	1631	1631	1436
Wed Aug 14 16:34:47 2019	1565793287	0	1631	1631	1416
Wed Aug 14 16:34:59 2019	1565793299	0	1632	1632	1420
Wed Aug 14 16:37:20 2019	1565793440	0	1632	1632	1443
Wed Aug 14 16:34:51 2019	1565793291	0	1632	1632	1444
Wed Aug 14 16:34:43 2019	1565793283	0	1633	1633	1427
Wed Aug 14 16:36:06 2019	1565793366	0	1633	1633	1418
Wed Aug 14 16:35:27 2019	1565793327	0	1633	1633	1448
Wed Aug 14 16:36:25 2019	1565793385	0	1633	1633	1445
Wed Aug 14 16:35:21 2019	1565793321	0	1634	1634	1423
Wed Aug 14 16:35:27 2019	1565793327	0	1634	1634	1451
