starttime	seconds	ctime	dtime	ttime	wait
Wed Aug 14 16:12:14 2019	1565791934	0	758	758	567
Wed Aug 14 16:11:37 2019	1565791897	0	758	758	567
Wed Aug 14 16:09:52 2019	1565791792	0	759	759	555
Wed Aug 14 16:10:21 2019	1565791821	0	759	759	552
Wed Aug 14 16:10:34 2019	1565791834	0	759	759	559
Wed Aug 14 16:12:58 2019	1565791978	0	759	759	567
Wed Aug 14 16:11:29 2019	1565791889	0	759	759	567
Wed Aug 14 16:10:19 2019	1565791819	0	760	760	576
Wed Aug 14 16:10:58 2019	1565791858	0	760	760	573
Wed Aug 14 16:12:16 2019	1565791936	0	760	760	568
Wed Aug 14 16:10:58 2019	1565791858	0	760	760	570
Wed Aug 14 16:11:15 2019	1565791875	0	760	760	567
Wed Aug 14 16:10:12 2019	1565791812	0	760	760	576
Wed Aug 14 16:11:29 2019	1565791889	0	760	760	568
Wed Aug 14 16:10:10 2019	1565791810	0	760	760	573
Wed Aug 14 16:12:48 2019	1565791968	0	760	760	575
Wed Aug 14 16:10:18 2019	1565791818	0	760	760	556
Wed Aug 14 16:11:30 2019	1565791890	0	760	760	569
Wed Aug 14 16:10:12 2019	1565791812	0	760	760	575
Wed Aug 14 16:12:34 2019	1565791954	0	761	761	557
Wed Aug 14 16:10:17 2019	1565791817	0	761	761	570
Wed Aug 14 16:11:29 2019	1565791889	0	761	761	574
Wed Aug 14 16:13:09 2019	1565791989	0	761	761	564
Wed Aug 14 16:10:15 2019	1565791815	0	761	761	566
Wed Aug 14 16:12:14 2019	1565791934	0	761	761	569
Wed Aug 14 16:11:30 2019	1565791890	0	761	761	575
Wed Aug 14 16:11:16 2019	1565791876	0	762	762	578
Wed Aug 14 16:10:58 2019	1565791858	0	762	762	575
Wed Aug 14 16:12:56 2019	1565791976	0	762	762	580
Wed Aug 14 16:12:48 2019	1565791968	0	762	762	577
Wed Aug 14 16:12:29 2019	1565791949	0	762	762	572
Wed Aug 14 16:13:06 2019	1565791986	0	762	762	581
Wed Aug 14 16:11:22 2019	1565791882	0	762	762	571
Wed Aug 14 16:11:29 2019	1565791889	0	762	762	573
Wed Aug 14 16:11:28 2019	1565791888	0	762	762	575
Wed Aug 14 16:10:26 2019	1565791826	0	762	762	576
Wed Aug 14 16:10:54 2019	1565791854	0	762	762	565
Wed Aug 14 16:10:11 2019	1565791811	0	762	763	562
Wed Aug 14 16:12:21 2019	1565791941	0	762	763	580
Wed Aug 14 16:12:40 2019	1565791960	0	763	763	569
Wed Aug 14 16:10:29 2019	1565791829	0	763	763	577
Wed Aug 14 16:10:12 2019	1565791812	0	763	763	576
Wed Aug 14 16:11:38 2019	1565791898	0	763	763	577
Wed Aug 14 16:10:28 2019	1565791828	0	763	763	570
Wed Aug 14 16:13:06 2019	1565791986	0	763	763	577
Wed Aug 14 16:10:29 2019	1565791829	0	764	764	573
Wed Aug 14 16:11:01 2019	1565791861	0	764	764	571
Wed Aug 14 16:12:17 2019	1565791937	0	764	764	571
Wed Aug 14 16:12:36 2019	1565791956	0	764	764	572
Wed Aug 14 16:13:07 2019	1565791987	0	764	764	579
Wed Aug 14 16:12:14 2019	1565791934	0	764	764	572
Wed Aug 14 16:11:30 2019	1565791890	0	764	764	571
Wed Aug 14 16:12:16 2019	1565791936	0	764	765	583
Wed Aug 14 16:10:16 2019	1565791816	0	765	765	576
Wed Aug 14 16:12:29 2019	1565791949	0	765	765	581
Wed Aug 14 16:11:34 2019	1565791894	0	765	765	566
Wed Aug 14 16:10:10 2019	1565791810	0	765	765	582
Wed Aug 14 16:11:08 2019	1565791868	0	765	765	571
Wed Aug 14 16:10:26 2019	1565791826	0	766	766	572
Wed Aug 14 16:11:14 2019	1565791874	0	766	766	581
Wed Aug 14 16:11:37 2019	1565791897	0	766	766	574
Wed Aug 14 16:12:55 2019	1565791975	0	766	766	576
Wed Aug 14 16:10:22 2019	1565791822	0	766	766	581
Wed Aug 14 16:11:30 2019	1565791890	0	766	766	577
Wed Aug 14 16:11:17 2019	1565791877	0	766	766	580
Wed Aug 14 16:11:30 2019	1565791890	0	766	766	575
Wed Aug 14 16:09:58 2019	1565791798	0	766	766	559
Wed Aug 14 16:10:08 2019	1565791808	0	766	766	581
Wed Aug 14 16:10:16 2019	1565791816	0	766	766	579
Wed Aug 14 16:12:36 2019	1565791956	0	766	766	582
Wed Aug 14 16:11:29 2019	1565791889	0	767	767	577
Wed Aug 14 16:11:42 2019	1565791902	0	767	767	579
Wed Aug 14 16:11:38 2019	1565791898	0	767	767	573
Wed Aug 14 16:12:24 2019	1565791944	0	767	767	585
Wed Aug 14 16:13:00 2019	1565791980	0	767	767	561
Wed Aug 14 16:09:59 2019	1565791799	0	767	767	574
Wed Aug 14 16:11:43 2019	1565791903	0	767	767	579
Wed Aug 14 16:12:30 2019	1565791950	0	767	767	560
Wed Aug 14 16:12:11 2019	1565791931	0	767	768	577
Wed Aug 14 16:10:36 2019	1565791836	0	768	768	582
Wed Aug 14 16:10:51 2019	1565791851	0	768	768	580
Wed Aug 14 16:11:44 2019	1565791904	0	768	768	580
Wed Aug 14 16:12:14 2019	1565791934	0	768	768	584
Wed Aug 14 16:13:04 2019	1565791984	0	769	769	558
Wed Aug 14 16:12:33 2019	1565791953	0	769	769	583
Wed Aug 14 16:12:37 2019	1565791957	0	769	769	582
Wed Aug 14 16:12:08 2019	1565791928	0	769	769	577
Wed Aug 14 16:11:04 2019	1565791864	0	769	769	585
Wed Aug 14 16:11:08 2019	1565791868	0	769	769	585
Wed Aug 14 16:12:50 2019	1565791970	0	769	769	588
Wed Aug 14 16:12:32 2019	1565791952	0	769	769	582
Wed Aug 14 16:10:08 2019	1565791808	0	769	769	581
Wed Aug 14 16:10:27 2019	1565791827	0	770	770	583
Wed Aug 14 16:12:39 2019	1565791959	0	770	770	583
Wed Aug 14 16:11:42 2019	1565791902	0	770	770	577
Wed Aug 14 16:12:09 2019	1565791929	0	770	770	580
Wed Aug 14 16:12:07 2019	1565791927	0	771	771	580
Wed Aug 14 16:10:54 2019	1565791854	0	771	771	575
Wed Aug 14 16:12:08 2019	1565791928	0	771	771	578
Wed Aug 14 16:11:39 2019	1565791899	0	771	771	565
Wed Aug 14 16:11:03 2019	1565791863	0	771	771	552
Wed Aug 14 16:12:45 2019	1565791965	0	771	771	588
Wed Aug 14 16:11:18 2019	1565791878	0	771	771	590
Wed Aug 14 16:11:06 2019	1565791866	0	771	772	577
Wed Aug 14 16:11:16 2019	1565791876	0	772	772	586
Wed Aug 14 16:10:03 2019	1565791803	0	772	772	576
Wed Aug 14 16:12:37 2019	1565791957	0	772	772	583
Wed Aug 14 16:12:08 2019	1565791928	0	772	772	583
Wed Aug 14 16:11:37 2019	1565791897	0	772	772	588
Wed Aug 14 16:11:27 2019	1565791887	0	772	772	584
Wed Aug 14 16:11:26 2019	1565791886	0	772	772	568
Wed Aug 14 16:10:52 2019	1565791852	0	772	772	580
Wed Aug 14 16:11:11 2019	1565791871	0	772	772	585
Wed Aug 14 16:11:43 2019	1565791903	0	772	772	589
Wed Aug 14 16:10:06 2019	1565791806	0	772	772	584
Wed Aug 14 16:10:16 2019	1565791816	0	772	772	575
Wed Aug 14 16:11:38 2019	1565791898	0	772	772	584
Wed Aug 14 16:12:14 2019	1565791934	0	773	773	580
Wed Aug 14 16:11:39 2019	1565791899	0	773	773	582
Wed Aug 14 16:10:04 2019	1565791804	0	773	773	566
Wed Aug 14 16:12:53 2019	1565791973	0	773	773	592
Wed Aug 14 16:09:59 2019	1565791799	0	773	773	574
Wed Aug 14 16:12:08 2019	1565791928	0	773	773	579
Wed Aug 14 16:09:52 2019	1565791792	0	773	773	569
Wed Aug 14 16:11:32 2019	1565791892	0	773	773	588
Wed Aug 14 16:12:08 2019	1565791928	0	773	773	585
Wed Aug 14 16:11:26 2019	1565791886	0	773	773	581
Wed Aug 14 16:11:04 2019	1565791864	0	773	773	585
Wed Aug 14 16:11:19 2019	1565791879	0	773	773	563
Wed Aug 14 16:11:16 2019	1565791876	0	773	773	567
Wed Aug 14 16:12:58 2019	1565791978	0	773	773	591
Wed Aug 14 16:10:06 2019	1565791806	0	773	774	585
Wed Aug 14 16:13:04 2019	1565791984	0	774	774	585
Wed Aug 14 16:12:37 2019	1565791957	0	774	774	581
Wed Aug 14 16:10:34 2019	1565791834	0	774	774	573
Wed Aug 14 16:11:21 2019	1565791881	0	774	774	575
Wed Aug 14 16:10:59 2019	1565791859	0	774	774	579
Wed Aug 14 16:11:46 2019	1565791906	0	774	774	577
Wed Aug 14 16:12:02 2019	1565791922	0	774	774	588
Wed Aug 14 16:11:08 2019	1565791868	0	774	774	585
Wed Aug 14 16:11:03 2019	1565791863	0	774	774	590
Wed Aug 14 16:10:52 2019	1565791852	0	774	774	572
Wed Aug 14 16:10:54 2019	1565791854	0	774	774	583
Wed Aug 14 16:10:06 2019	1565791806	0	774	774	582
Wed Aug 14 16:10:27 2019	1565791827	0	774	774	589
Wed Aug 14 16:11:39 2019	1565791899	0	774	775	586
Wed Aug 14 16:12:38 2019	1565791958	0	774	775	570
Wed Aug 14 16:12:11 2019	1565791931	0	775	775	588
Wed Aug 14 16:12:47 2019	1565791967	0	775	775	586
Wed Aug 14 16:10:29 2019	1565791829	0	775	775	573
Wed Aug 14 16:11:39 2019	1565791899	0	775	775	588
Wed Aug 14 16:12:37 2019	1565791957	0	775	775	587
Wed Aug 14 16:11:46 2019	1565791906	0	775	775	584
Wed Aug 14 16:11:57 2019	1565791917	0	775	775	591
Wed Aug 14 16:12:49 2019	1565791969	0	775	775	585
Wed Aug 14 16:12:16 2019	1565791936	0	775	775	584
Wed Aug 14 16:11:42 2019	1565791902	0	775	775	587
Wed Aug 14 16:12:18 2019	1565791938	0	775	775	594
Wed Aug 14 16:10:31 2019	1565791831	0	775	775	592
Wed Aug 14 16:11:38 2019	1565791898	0	775	775	583
Wed Aug 14 16:10:02 2019	1565791802	0	775	775	567
Wed Aug 14 16:10:39 2019	1565791839	0	775	775	590
Wed Aug 14 16:11:27 2019	1565791887	0	775	775	576
Wed Aug 14 16:12:16 2019	1565791936	0	775	775	585
Wed Aug 14 16:11:42 2019	1565791902	0	775	775	580
Wed Aug 14 16:13:08 2019	1565791988	0	776	776	592
Wed Aug 14 16:12:37 2019	1565791957	0	776	776	573
Wed Aug 14 16:12:06 2019	1565791926	0	776	776	569
Wed Aug 14 16:11:16 2019	1565791876	0	776	776	589
Wed Aug 14 16:10:51 2019	1565791851	0	776	776	588
Wed Aug 14 16:12:15 2019	1565791935	0	776	776	584
Wed Aug 14 16:10:54 2019	1565791854	0	776	776	589
Wed Aug 14 16:11:21 2019	1565791881	0	776	776	592
Wed Aug 14 16:10:53 2019	1565791853	0	776	776	588
Wed Aug 14 16:12:02 2019	1565791922	0	776	776	569
Wed Aug 14 16:09:54 2019	1565791794	0	776	776	592
Wed Aug 14 16:12:15 2019	1565791935	0	776	776	586
Wed Aug 14 16:10:07 2019	1565791807	0	776	776	594
Wed Aug 14 16:13:00 2019	1565791980	0	777	777	589
Wed Aug 14 16:09:59 2019	1565791799	0	777	777	585
Wed Aug 14 16:12:15 2019	1565791935	0	777	777	579
Wed Aug 14 16:11:00 2019	1565791860	0	777	777	582
Wed Aug 14 16:10:24 2019	1565791824	0	777	777	573
Wed Aug 14 16:11:45 2019	1565791905	0	777	777	591
Wed Aug 14 16:10:54 2019	1565791854	0	777	777	592
Wed Aug 14 16:12:15 2019	1565791935	0	777	777	580
Wed Aug 14 16:12:38 2019	1565791958	0	777	777	591
Wed Aug 14 16:09:56 2019	1565791796	0	777	777	589
Wed Aug 14 16:12:51 2019	1565791971	0	777	777	573
Wed Aug 14 16:12:10 2019	1565791930	0	777	778	575
Wed Aug 14 16:10:26 2019	1565791826	0	778	778	574
Wed Aug 14 16:11:31 2019	1565791891	0	778	778	575
Wed Aug 14 16:11:19 2019	1565791879	0	778	778	592
Wed Aug 14 16:12:38 2019	1565791958	0	778	778	590
Wed Aug 14 16:12:15 2019	1565791935	0	779	779	586
Wed Aug 14 16:12:02 2019	1565791922	0	779	779	586
Wed Aug 14 16:11:45 2019	1565791905	0	779	779	578
Wed Aug 14 16:12:54 2019	1565791974	0	779	779	571
Wed Aug 14 16:12:53 2019	1565791973	0	779	779	580
Wed Aug 14 16:11:16 2019	1565791876	0	779	779	589
Wed Aug 14 16:10:05 2019	1565791805	0	779	779	579
Wed Aug 14 16:10:36 2019	1565791836	0	779	779	578
Wed Aug 14 16:12:26 2019	1565791946	0	779	779	590
Wed Aug 14 16:12:18 2019	1565791938	0	779	779	574
Wed Aug 14 16:11:01 2019	1565791861	0	779	779	593
Wed Aug 14 16:12:18 2019	1565791938	0	780	780	588
Wed Aug 14 16:11:31 2019	1565791891	0	780	780	593
Wed Aug 14 16:11:27 2019	1565791887	0	780	780	583
Wed Aug 14 16:12:40 2019	1565791960	0	780	780	589
Wed Aug 14 16:12:23 2019	1565791943	0	780	780	562
Wed Aug 14 16:11:52 2019	1565791912	0	780	780	593
Wed Aug 14 16:12:25 2019	1565791945	0	780	780	556
Wed Aug 14 16:12:17 2019	1565791937	0	780	780	571
Wed Aug 14 16:09:53 2019	1565791793	0	780	780	601
Wed Aug 14 16:11:14 2019	1565791874	0	780	780	571
Wed Aug 14 16:11:44 2019	1565791904	0	780	780	586
Wed Aug 14 16:11:28 2019	1565791888	0	780	780	595
Wed Aug 14 16:10:53 2019	1565791853	0	781	781	593
Wed Aug 14 16:09:52 2019	1565791792	0	781	781	603
Wed Aug 14 16:12:39 2019	1565791959	0	781	781	581
Wed Aug 14 16:12:49 2019	1565791969	0	781	781	575
Wed Aug 14 16:12:35 2019	1565791955	0	781	781	597
Wed Aug 14 16:11:06 2019	1565791866	0	781	781	592
Wed Aug 14 16:10:58 2019	1565791858	0	781	781	569
Wed Aug 14 16:11:02 2019	1565791862	0	781	781	596
Wed Aug 14 16:12:31 2019	1565791951	0	781	781	550
Wed Aug 14 16:10:59 2019	1565791859	0	781	781	595
Wed Aug 14 16:10:10 2019	1565791810	0	781	781	600
Wed Aug 14 16:12:34 2019	1565791954	0	781	781	574
Wed Aug 14 16:11:53 2019	1565791913	0	781	781	583
Wed Aug 14 16:11:43 2019	1565791903	0	781	781	572
Wed Aug 14 16:13:01 2019	1565791981	0	781	781	602
Wed Aug 14 16:12:02 2019	1565791922	0	781	782	592
Wed Aug 14 16:11:33 2019	1565791893	0	782	782	596
Wed Aug 14 16:11:18 2019	1565791878	0	782	782	598
Wed Aug 14 16:11:41 2019	1565791901	0	782	782	588
Wed Aug 14 16:11:07 2019	1565791867	0	782	782	601
Wed Aug 14 16:10:02 2019	1565791802	0	782	782	585
Wed Aug 14 16:11:00 2019	1565791860	0	782	782	596
Wed Aug 14 16:10:55 2019	1565791855	0	782	782	579
Wed Aug 14 16:10:19 2019	1565791819	0	782	782	598
Wed Aug 14 16:11:02 2019	1565791862	0	782	782	595
Wed Aug 14 16:11:28 2019	1565791888	0	782	782	595
Wed Aug 14 16:10:59 2019	1565791859	0	782	782	584
Wed Aug 14 16:11:06 2019	1565791866	0	782	782	593
Wed Aug 14 16:11:02 2019	1565791862	0	782	782	569
Wed Aug 14 16:10:19 2019	1565791819	0	782	783	602
Wed Aug 14 16:12:13 2019	1565791933	0	783	783	596
Wed Aug 14 16:11:34 2019	1565791894	0	783	783	587
Wed Aug 14 16:11:28 2019	1565791888	0	783	783	572
Wed Aug 14 16:11:27 2019	1565791887	0	783	783	592
Wed Aug 14 16:11:46 2019	1565791906	0	783	783	581
Wed Aug 14 16:10:55 2019	1565791855	0	783	783	586
Wed Aug 14 16:12:07 2019	1565791927	0	783	783	598
Wed Aug 14 16:12:30 2019	1565791950	0	783	783	602
Wed Aug 14 16:12:09 2019	1565791929	0	783	783	594
Wed Aug 14 16:12:06 2019	1565791926	0	783	783	593
Wed Aug 14 16:12:49 2019	1565791969	0	783	783	589
Wed Aug 14 16:12:55 2019	1565791975	0	783	783	577
Wed Aug 14 16:12:04 2019	1565791924	0	783	783	580
Wed Aug 14 16:11:46 2019	1565791906	0	783	783	594
Wed Aug 14 16:10:19 2019	1565791819	0	783	783	577
Wed Aug 14 16:10:06 2019	1565791806	0	783	783	575
Wed Aug 14 16:12:48 2019	1565791968	0	783	783	600
Wed Aug 14 16:11:28 2019	1565791888	0	784	784	592
Wed Aug 14 16:12:26 2019	1565791946	0	784	784	581
Wed Aug 14 16:12:39 2019	1565791959	0	784	784	596
Wed Aug 14 16:11:31 2019	1565791891	0	784	784	592
Wed Aug 14 16:11:05 2019	1565791865	0	784	784	587
Wed Aug 14 16:11:42 2019	1565791902	0	784	784	593
Wed Aug 14 16:11:27 2019	1565791887	0	784	784	593
Wed Aug 14 16:10:02 2019	1565791802	0	784	784	599
Wed Aug 14 16:11:44 2019	1565791904	0	784	784	596
Wed Aug 14 16:12:32 2019	1565791952	0	784	784	590
Wed Aug 14 16:12:09 2019	1565791929	0	784	784	595
Wed Aug 14 16:10:03 2019	1565791803	0	784	784	598
Wed Aug 14 16:11:44 2019	1565791904	0	784	784	591
Wed Aug 14 16:10:24 2019	1565791824	0	784	784	591
Wed Aug 14 16:10:59 2019	1565791859	0	784	784	594
Wed Aug 14 16:11:45 2019	1565791905	0	784	785	585
Wed Aug 14 16:12:06 2019	1565791926	0	785	785	594
Wed Aug 14 16:13:10 2019	1565791990	0	785	785	607
Wed Aug 14 16:10:09 2019	1565791809	0	785	785	569
Wed Aug 14 16:10:56 2019	1565791856	0	785	785	591
Wed Aug 14 16:13:05 2019	1565791985	0	785	785	604
Wed Aug 14 16:09:56 2019	1565791796	0	785	785	607
Wed Aug 14 16:11:06 2019	1565791866	0	785	785	576
Wed Aug 14 16:11:04 2019	1565791864	0	785	785	592
Wed Aug 14 16:10:56 2019	1565791856	0	786	786	589
Wed Aug 14 16:12:50 2019	1565791970	0	786	786	595
Wed Aug 14 16:12:12 2019	1565791932	0	786	786	583
Wed Aug 14 16:11:19 2019	1565791879	0	786	786	596
Wed Aug 14 16:10:57 2019	1565791857	0	786	786	593
Wed Aug 14 16:11:41 2019	1565791901	0	786	786	602
Wed Aug 14 16:10:16 2019	1565791816	0	786	786	580
Wed Aug 14 16:12:39 2019	1565791959	0	786	787	593
